Date,OPEN,CLOSE,HIGH,LOW,MAx3,MAx2,MAx1,Ret,LN
01/06/2014,1824.00,1820.00,1832.50,1817.25,1684.86,1788.23,1813.88,0.99822,-0.001784122
01/07/2014,1819.75,1830.50,1834.75,1819.50,1686.31,1789.89,1815.39,1.00577,0.005752652
01/08/2014,1830.75,1832.25,1834.75,1825.50,1687.76,1791.55,1816.92,1.00096,0.000955566
01/09/2014,1831.75,1833.50,1839.00,1824.25,1689.21,1793.20,1818.43,1.00068,0.000681989
01/10/2014,1833.25,1838.50,1842.50,1826.25,1690.70,1794.97,1820.25,1.00273,0.002723313
01/13/2014,1838.50,1815.00,1838.75,1809.50,1691.94,1795.76,1819.78,0.98722,-0.012864554
01/14/2014,1815.75,1832.75,1834.25,1812.75,1693.34,1797.21,1820.96,1.00978,0.009732103
01/15/2014,1833.00,1841.50,1845.75,1831.50,1694.81,1798.95,1822.82,1.00477,0.004762886
01/16/2014,1841.50,1837.25,1843.75,1834.50,1696.23,1800.45,1824.14,0.99769,-0.002310568
01/17/2014,1838.00,1833.75,1842.75,1829.25,1697.60,1801.75,1825.01,0.99809,-0.001906838
01/20/2014,1834.00,1834.25,1834.75,1830.00,1698.96,1803.03,1825.85,1.00027,0.000272628
01/21/2014,1834.00,1837.50,1844.00,1826.25,1700.34,1804.38,1826.91,1.00177,0.001770273
01/22/2014,1837.50,1838.75,1843.25,1834.75,1701.71,1805.73,1827.98,1.00068,0.000680041
01/23/2014,1839.00,1823.75,1844.00,1813.75,1702.93,1806.44,1827.60,0.99184,-0.008191172
01/24/2014,1824.00,1780.25,1828.00,1780.00,1703.70,1805.41,1823.30,0.97615,-0.024141017
01/27/2014,1781.75,1772.25,1792.00,1767.00,1704.38,1804.11,1818.65,0.99551,-0.004503878
01/28/2014,1771.25,1794.50,1797.00,1771.00,1705.28,1803.73,1816.46,1.01255,0.012476506
01/29/2014,1796.00,1770.25,1801.25,1764.00,1705.92,1802.42,1812.26,0.98649,-0.013605652
01/30/2014,1770.00,1783.75,1793.75,1767.75,1706.70,1801.69,1809.67,1.00763,0.00759711
01/31/2014,1783.50,1777.00,1788.25,1761.25,1707.40,1800.72,1806.70,0.99622,-0.003791341
02/03/2014,1777.50,1736.50,1783.75,1732.25,1707.69,1798.20,1800.32,0.97721,-0.023054956
02/04/2014,1738.25,1743.50,1753.50,1734.00,1708.04,1796.05,1795.15,1.00403,0.004022994
02/05/2014,1744.50,1744.75,1750.75,1732.00,1708.41,1794.04,1790.57,1.00072,0.000716692
02/06/2014,1744.75,1768.50,1769.75,1744.00,1709.01,1793.04,1788.56,1.01361,0.013520451
02/07/2014,1768.00,1793.50,1794.00,1758.25,1709.85,1793.06,1789.01,1.01414,0.014037288
02/10/2014,1793.00,1795.50,1796.00,1786.25,1710.70,1793.15,1789.60,1.00112,0.001114517
02/11/2014,1795.25,1813.25,1819.50,1794.25,1711.72,1793.94,1791.75,1.00989,0.009837281
02/12/2014,1813.25,1816.75,1823.25,1811.25,1712.76,1794.84,1794.02,1.00193,0.001928375
02/13/2014,1816.75,1824.25,1827.00,1802.25,1713.87,1795.99,1796.77,1.00413,0.004119753
02/14/2014,1823.75,1834.00,1838.75,1816.00,1715.07,1797.48,1800.16,1.00534,0.00533043
02/17/2014,1833.50,1837.00,1840.25,1831.75,1716.28,1799.03,1803.51,1.00164,0.001634432
02/18/2014,1836.25,1837.50,1840.00,1831.50,1717.49,1800.54,1806.60,1.00027,0.000272146
02/19/2014,1837.25,1826.25,1844.50,1823.25,1718.57,1801.55,1808.38,0.99388,-0.006141268
02/20/2014,1826.00,1836.00,1840.25,1817.25,1719.74,1802.90,1810.89,1.00534,0.005324608
02/21/2014,1836.00,1833.50,1844.00,1832.75,1720.87,1804.10,1812.95,0.99864,-0.001362584
02/24/2014,1835.25,1844.50,1856.75,1829.25,1722.10,1805.68,1815.82,1.006,0.00598153
02/25/2014,1844.75,1847.50,1851.00,1837.25,1723.35,1807.32,1818.70,1.00163,0.001625136
02/26/2014,1847.50,1844.25,1853.25,1838.00,1724.55,1808.77,1821.02,0.99824,-0.001760683
02/27/2014,1843.75,1854.75,1855.75,1832.75,1725.85,1810.57,1824.09,1.00569,0.005677225
02/28/2014,1854.50,1860.75,1866.50,1845.25,1727.19,1812.54,1827.42,1.00323,0.003229716
03/03/2014,1846.00,1843.75,1849.50,1832.25,1728.35,1813.77,1828.90,0.99086,-0.009178091
03/04/2014,1843.75,1871.50,1874.75,1843.50,1729.77,1816.03,1832.78,1.01505,0.014938707
03/05/2014,1870.75,1874.00,1875.50,1867.75,1731.21,1818.30,1836.52,1.00134,0.001334935
03/06/2014,1873.75,1877.00,1881.00,1871.00,1732.66,1820.61,1840.20,1.0016,0.001599574
03/07/2014,1876.25,1876.75,1887.50,1869.25,1734.09,1822.81,1843.53,0.99987,-0.0001332
03/10/2014,1875.50,1876.75,1878.75,1865.75,1735.51,1824.92,1846.55,1,0
03/11/2014,1876.25,1864.75,1882.25,1863.00,1736.80,1826.48,1848.20,0.99361,-0.006414562
03/12/2014,1864.75,1868.75,1869.00,1853.75,1738.11,1828.14,1850.07,1.00215,0.002142762
03/13/2014,1868.75,1848.00,1875.00,1841.50,1739.20,1828.92,1849.88,0.9889,-0.011165785
03/14/2014,1847.25,1839.50,1853.00,1839.00,1740.20,1829.34,1848.94,0.9954,-0.004610178
03/17/2014,1839.50,1859.25,1862.75,1830.50,1741.39,1830.51,1849.87,1.01074,0.010679385
03/18/2014,1858.75,1871.50,1874.00,1852.50,1742.68,1832.12,1851.84,1.00659,0.006567068
03/19/2014,1871.00,1858.50,1874.50,1849.50,1743.83,1833.15,1852.45,0.99305,-0.006970538
03/20/2014,1858.50,1872.75,1874.25,1852.50,1745.12,1834.70,1854.29,1.00767,0.007638228
03/21/2014,1873.00,1881.75,1882.00,1870.75,1746.48,1836.55,1856.79,1.00481,0.004794256
03/24/2014,1855.50,1850.75,1866.00,1841.25,1747.51,1837.11,1856.24,0.98353,-0.016611233
03/25/2014,1850.25,1858.75,1864.50,1848.00,1748.62,1837.95,1856.47,1.00432,0.004313256
03/26/2014,1859.00,1845.25,1868.75,1841.50,1749.58,1838.24,1855.45,0.99274,-0.007289449
03/27/2014,1845.00,1843.00,1848.50,1834.00,1750.51,1838.43,1854.32,0.99878,-0.001220091
03/28/2014,1843.50,1850.00,1859.50,1841.50,1751.50,1838.88,1853.92,1.0038,0.00379096
03/31/2014,1855.00,1864.00,1868.00,1855.00,1752.62,1839.87,1854.84,1.00757,0.007539077
04/01/2014,1864.50,1878.25,1878.75,1862.25,1753.87,1841.37,1856.97,1.00764,0.007615776
04/02/2014,1877.75,1883.00,1886.25,1876.25,1755.16,1843.00,1859.33,1.00253,0.002525757
04/03/2014,1882.75,1884.50,1887.50,1875.50,1756.44,1844.63,1861.62,1.0008,0.000796284
04/04/2014,1884.25,1861.50,1892.50,1855.75,1757.49,1845.29,1861.61,0.9878,-0.012279919
04/07/2014,1861.00,1839.50,1861.75,1834.50,1758.30,1845.07,1859.60,0.98818,-0.011888819
04/08/2014,1840.00,1844.75,1849.00,1830.75,1759.16,1845.05,1858.25,1.00285,0.002849971
04/09/2014,1845.00,1865.75,1866.50,1843.75,1760.23,1845.86,1858.93,1.01138,0.01131935
04/10/2014,1865.75,1829.25,1867.50,1823.75,1760.91,1845.21,1856.23,0.98044,-0.01975707
04/11/2014,1829.50,1811.50,1832.00,1807.25,1761.42,1843.89,1852.17,0.9903,-0.009750815
04/14/2014,1806.00,1825.00,1828.00,1803.25,1762.05,1843.15,1849.70,1.00745,0.007424756
04/15/2014,1825.00,1843.00,1844.00,1809.25,1762.85,1843.14,1849.09,1.00986,0.009814692
04/16/2014,1842.75,1852.75,1857.00,1840.50,1763.75,1843.52,1849.42,1.00529,0.005276343
04/17/2014,1852.50,1857.50,1863.75,1847.25,1764.68,1844.07,1850.16,1.00256,0.002560476
04/21/2014,1859.25,1864.50,1865.50,1856.50,1765.67,1844.87,1851.46,1.00377,0.003761423
04/22/2014,1864.25,1873.75,1878.75,1860.75,1766.75,1846.00,1853.49,1.00496,0.00494885
04/23/2014,1873.00,1880.25,1880.75,1867.50,1767.88,1847.35,1855.92,1.00347,0.003462976
04/24/2014,1879.00,1873.00,1882.50,1863.75,1768.92,1848.35,1857.47,0.99614,-0.003863323
04/25/2014,1872.50,1860.25,1873.75,1853.00,1769.83,1848.82,1857.72,0.99319,-0.006830536
04/28/2014,1861.75,1866.25,1871.75,1844.00,1770.79,1849.50,1858.50,1.00323,0.003220183
04/29/2014,1866.00,1870.50,1875.25,1865.00,1771.78,1850.33,1859.59,1.00228,0.002274705
04/30/2014,1870.50,1879.25,1880.25,1866.25,1772.85,1851.46,1861.38,1.00468,0.004666986
05/01/2014,1879.50,1879.00,1882.75,1871.50,1773.91,1852.54,1862.98,0.99987,-0.000133041
05/02/2014,1878.75,1873.75,1886.00,1872.00,1774.90,1853.37,1863.96,0.99721,-0.00279795
05/05/2014,1875.50,1878.00,1880.00,1860.50,1775.93,1854.34,1865.24,1.00227,0.00226561
05/06/2014,1877.50,1864.25,1881.50,1861.75,1776.81,1854.73,1865.15,0.99268,-0.007348553
05/07/2014,1864.00,1874.50,1875.75,1854.50,1777.78,1855.50,1866.00,1.0055,0.00548313
05/08/2014,1874.75,1870.00,1884.75,1865.00,1778.70,1856.07,1866.36,0.9976,-0.002403526
05/09/2014,1870.25,1874.75,1875.00,1862.50,1779.65,1856.80,1867.12,1.00254,0.002536886
05/12/2014,1874.00,1893.75,1894.00,1874.00,1780.79,1858.25,1869.54,1.01013,0.010083673
05/13/2014,1893.50,1895.00,1898.50,1892.00,1781.93,1859.69,1871.86,1.00066,0.000659848
05/14/2014,1894.75,1886.00,1897.25,1882.25,1782.96,1860.72,1873.14,0.99525,-0.004760654
05/15/2014,1885.75,1867.25,1888.50,1859.00,1783.80,1860.98,1872.61,0.99006,-0.009991424
05/16/2014,1867.00,1875.25,1875.75,1861.25,1784.71,1861.54,1872.85,1.00428,0.004275224
05/19/2014,1876.25,1881.75,1883.00,1865.75,1785.68,1862.33,1873.66,1.00347,0.003460211
05/20/2014,1881.50,1868.50,1884.50,1864.75,1786.50,1862.57,1873.19,0.99296,-0.007066225
05/21/2014,1868.50,1883.50,1886.50,1866.50,1787.46,1863.39,1874.13,1.00803,0.007995778
05/22/2014,1883.75,1890.25,1894.00,1882.75,1788.49,1864.45,1875.59,1.00358,0.003577347
05/23/2014,1890.25,1896.50,1899.25,1889.50,1789.56,1865.71,1877.49,1.00331,0.003300987
05/26/2014,1898.00,1904.00,1904.75,1897.00,1790.70,1867.21,1879.90,1.00395,0.003946854
05/27/2014,1903.25,1909.50,1910.00,1902.00,1791.88,1868.87,1882.59,1.00289,0.002884491
05/28/2014,1909.75,1909.50,1914.00,1904.50,1793.05,1870.46,1885.04,1,0
05/29/2014,1909.75,1917.75,1918.00,1907.25,1794.29,1872.31,1888.01,1.00432,0.004311196
05/30/2014,1917.00,1919.00,1922.25,1914.25,1795.53,1874.14,1890.83,1.00065,0.000651593
06/02/2014,1921.25,1922.00,1924.25,1913.75,1796.79,1876.02,1893.66,1.00156,0.001562094
06/03/2014,1921.50,1923.25,1923.50,1916.00,1798.05,1877.87,1896.35,1.00065,0.000650153
06/04/2014,1922.75,1925.50,1927.00,1916.00,1799.32,1879.74,1899.00,1.00117,0.001169211
06/05/2014,1925.50,1938.75,1940.75,1921.00,1800.71,1882.05,1902.62,1.00688,0.006857761
06/06/2014,1938.50,1949.75,1949.75,1937.75,1802.19,1884.71,1906.90,1.00567,0.005657724
06/09/2014,1949.25,1949.50,1954.75,1945.75,1803.66,1887.25,1910.77,0.99987,-0.00012823
06/10/2014,1949.25,1951.50,1951.75,1943.00,1805.13,1889.77,1914.48,1.00103,0.001025378
06/11/2014,1950.75,1944.25,1951.00,1938.50,1806.51,1891.91,1917.18,0.99628,-0.003722009
06/12/2014,1943.75,1931.00,1947.75,1924.75,1807.75,1893.44,1918.44,0.99319,-0.006838295
06/13/2014,1930.75,1935.00,1937.00,1926.50,1809.02,1895.07,1919.94,1.00207,0.002069323
06/16/2014,1934.25,1936.75,1940.75,1926.50,1810.29,1896.70,1921.47,1.0009,0.000903984
06/17/2014,1936.50,1942.00,1943.50,1931.25,1811.60,1898.48,1923.34,1.00271,0.002707059
06/18/2014,1941.50,1956.25,1958.00,1938.00,1813.04,1900.75,1926.33,1.00734,0.007311005
06/19/2014,1956.00,1958.00,1960.25,1952.25,1814.48,1902.99,1929.21,1.00089,0.000894169
06/20/2014,1957.50,1968.00,1970.00,1956.75,1816.01,1905.54,1932.74,1.00511,0.005094255
06/23/2014,1952.75,1951.50,1959.75,1950.00,1817.36,1907.34,1934.44,0.99162,-0.008419491
06/24/2014,1951.25,1942.00,1960.00,1939.75,1818.60,1908.70,1935.13,0.99513,-0.004879938
06/25/2014,1942.25,1948.75,1953.25,1937.25,1819.89,1910.27,1936.37,1.00348,0.003469772
06/26/2014,1948.75,1948.50,1952.50,1936.25,1821.17,1911.77,1937.47,0.99987,-0.000128296
06/27/2014,1948.25,1952.25,1954.00,1942.75,1822.47,1913.36,1938.81,1.00192,0.001922708
06/30/2014,1951.75,1955.00,1956.75,1948.00,1823.79,1914.99,1940.29,1.00141,0.00140764
07/01/2014,1954.50,1966.25,1971.75,1953.50,1825.21,1917.00,1942.65,1.00575,0.005737982
07/02/2014,1966.25,1968.25,1970.00,1964.50,1826.63,1919.01,1944.97,1.00102,0.001016648
07/03/2014,1968.00,1977.50,1978.25,1966.00,1828.14,1921.31,1947.93,1.0047,0.004688598
07/04/2014,1977.00,1975.50,1977.50,1974.50,1829.60,1923.43,1950.44,0.99899,-0.00101189
07/07/2014,1975.75,1970.75,1977.50,1967.25,1831.01,1925.29,1952.28,0.9976,-0.00240735
07/08/2014,1970.50,1960.50,1970.75,1952.75,1832.29,1926.67,1953.03,0.9948,-0.005214638
07/09/2014,1960.50,1967.75,1968.25,1958.25,1833.64,1928.28,1954.37,1.0037,0.003691215
07/10/2014,1967.50,1957.50,1968.25,1945.25,1834.87,1929.42,1954.65,0.99479,-0.005222609
07/11/2014,1957.25,1962.75,1963.50,1953.00,1836.15,1930.73,1955.39,1.00268,0.002678402
07/14/2014,1962.75,1971.25,1974.00,1962.50,1837.49,1932.32,1956.83,1.00433,0.004321308
07/15/2014,1971.25,1968.75,1976.25,1958.75,1838.80,1933.75,1957.91,0.99873,-0.001269036
07/16/2014,1968.00,1971.50,1978.00,1967.00,1840.12,1935.23,1959.15,1.0014,0.001395851
07/17/2014,1971.25,1948.75,1976.00,1948.50,1841.20,1935.76,1958.20,0.98846,-0.011606533
07/18/2014,1949.25,1971.25,1974.25,1942.50,1842.49,1937.15,1959.39,1.01155,0.011479718
07/21/2014,1970.25,1965.75,1971.50,1959.00,1843.72,1938.27,1959.97,0.99721,-0.002794007
07/22/2014,1965.75,1974.25,1980.50,1965.25,1845.02,1939.68,1961.27,1.00432,0.004314728
07/23/2014,1973.00,1981.25,1983.50,1972.75,1846.37,1941.31,1963.08,1.00355,0.003539379
07/24/2014,1981.00,1979.25,1985.75,1976.75,1847.70,1942.80,1964.55,0.99899,-0.001009974
07/25/2014,1978.75,1970.75,1980.75,1968.00,1848.92,1943.90,1965.12,0.99571,-0.004303804
07/28/2014,1970.75,1972.50,1976.00,1960.75,1850.15,1945.02,1965.79,1.00089,0.000887593
07/29/2014,1972.50,1964.50,1979.50,1962.00,1851.29,1945.78,1965.67,0.99594,-0.004064014
07/30/2014,1964.25,1965.25,1974.25,1956.50,1852.42,1946.55,1965.63,1.00038,0.000381704
07/31/2014,1965.00,1925.50,1965.50,1923.50,1853.15,1945.72,1961.98,0.97977,-0.020433789
08/01/2014,1926.00,1917.00,1932.25,1910.25,1853.78,1944.59,1957.89,0.99559,-0.00442421
08/04/2014,1919.50,1931.25,1937.50,1914.75,1854.55,1944.07,1955.47,1.00743,0.007405998
08/05/2014,1931.00,1914.50,1933.25,1907.50,1855.15,1942.91,1951.75,0.99133,-0.00871097
08/06/2014,1914.75,1915.00,1923.50,1903.00,1855.75,1941.82,1948.41,1.00026,0.000261131
08/07/2014,1914.75,1905.50,1925.75,1899.75,1856.24,1940.39,1944.51,0.99504,-0.004973181
08/08/2014,1905.25,1923.25,1928.25,1890.25,1856.91,1939.72,1942.57,1.00932,0.009272022
08/11/2014,1923.50,1933.50,1941.00,1923.25,1857.67,1939.48,1941.75,1.00533,0.005315369
08/12/2014,1934.00,1932.50,1938.75,1923.50,1858.42,1939.20,1940.91,0.99948,-0.000517331
08/13/2014,1932.25,1946.00,1946.50,1930.75,1859.29,1939.47,1941.37,1.00699,0.006961482
08/14/2014,1946.00,1954.50,1955.00,1942.00,1860.23,1940.06,1942.56,1.00437,0.004358422
08/15/2014,1954.25,1953.75,1961.00,1937.25,1861.16,1940.60,1943.58,0.99962,-0.000383803
08/18/2014,1955.75,1968.50,1969.00,1955.75,1862.23,1941.69,1945.85,1.00755,0.007521229
08/19/2014,1968.50,1977.75,1979.75,1968.25,1863.38,1943.10,1948.75,1.0047,0.004688004
08/20/2014,1977.75,1983.50,1986.00,1973.00,1864.58,1944.69,1951.91,1.00291,0.002903126
08/21/2014,1982.75,1989.75,1992.00,1980.75,1865.82,1946.46,1955.35,1.00315,0.003146042
08/22/2014,1989.75,1987.75,1991.50,1981.50,1867.04,1948.08,1958.29,0.99899,-0.001005657
08/25/2014,1990.00,1995.00,1999.75,1988.75,1868.31,1949.92,1961.63,1.00365,0.003640705
08/26/2014,1994.50,1998.75,2002.75,1992.25,1869.61,1951.83,1965.00,1.00188,0.001877935
08/27/2014,1999.25,1997.00,2000.50,1993.50,1870.87,1953.60,1967.91,0.99912,-0.000875931
08/28/2014,1996.75,1999.50,1999.50,1987.50,1872.15,1955.40,1970.78,1.00125,0.001251095
08/29/2014,1999.25,1998.75,2003.75,1992.25,1873.41,1957.10,1973.33,0.99962,-0.000375164
09/01/2014,1999.00,2001.00,2001.50,1997.25,1874.68,1958.82,1975.84,1.00113,0.00112507
09/02/2014,2000.50,2000.50,2006.25,1992.75,1875.94,1960.46,1978.08,0.99975,-0.000249906
09/03/2014,2000.50,1999.00,2011.00,1996.25,1877.16,1961.97,1979.99,0.99925,-0.000750094
09/04/2014,1998.75,1999.25,2010.00,1990.75,1878.38,1963.43,1981.74,1.00013,0.000125055
09/05/2014,1999.00,2007.50,2007.75,1988.25,1879.66,1965.16,1984.08,1.00413,0.004118057
09/08/2014,2006.50,2000.75,2006.75,1994.00,1880.86,1966.55,1985.59,0.99664,-0.003368057
09/09/2014,2000.25,1989.50,2003.00,1983.25,1881.95,1967.45,1985.95,0.99438,-0.005638759
09/10/2014,1989.50,1994.75,1996.25,1981.50,1883.07,1968.53,1986.75,1.00264,0.002635378
09/11/2014,1994.50,1999.00,1999.50,1985.00,1884.22,1969.72,1987.86,1.00213,0.002128326
09/12/2014,1999.25,1984.00,1999.25,1979.50,1885.21,1970.28,1987.51,0.9925,-0.007532047
09/15/2014,1981.75,1985.25,1987.25,1972.00,1886.21,1970.87,1987.31,1.00063,0.000629842
09/16/2014,1984.75,1999.75,2002.50,1978.50,1887.34,1972.00,1988.44,1.0073,0.007277322
09/17/2014,1999.50,2003.75,2010.75,1991.25,1888.50,1973.25,1989.83,1.002,0.001998252
09/18/2014,2003.50,2014.25,2014.50,2001.00,1889.75,1974.85,1992.05,1.00524,0.005226493
09/19/2014,2013.50,2019.25,2022.50,2013.25,1891.04,1976.59,1994.52,1.00248,0.002479238
09/22/2014,2002.00,1983.50,2003.00,1982.50,1891.96,1976.86,1993.52,0.9823,-0.017863194
09/23/2014,1984.00,1969.75,1988.00,1968.25,1892.73,1976.59,1991.36,0.99307,-0.00695633
09/24/2014,1969.75,1990.50,1992.50,1969.50,1893.70,1977.13,1991.28,1.01053,0.010479232
09/25/2014,1990.75,1962.00,1991.50,1957.75,1894.38,1976.54,1988.62,0.98568,-0.014421502
09/26/2014,1961.00,1974.25,1979.25,1956.50,1895.18,1976.45,1987.31,1.00624,0.006224218
09/29/2014,1974.75,1968.50,1977.00,1955.50,1895.91,1976.14,1985.60,0.99709,-0.002916748
09/30/2014,1968.75,1960.75,1978.25,1960.50,1896.55,1975.53,1983.34,0.99606,-0.003944778
10/01/2014,1961.00,1941.00,1967.00,1933.75,1897.00,1974.18,1979.49,0.98993,-0.010123749
10/02/2014,1940.75,1938.50,1945.75,1918.25,1897.41,1972.78,1975.77,0.99871,-0.001288826
10/03/2014,1938.50,1959.75,1964.50,1935.75,1898.03,1972.27,1974.31,1.01096,0.010902436
10/06/2014,1961.00,1953.50,1971.00,1950.50,1898.58,1971.53,1972.42,0.99681,-0.003194279
10/07/2014,1953.25,1925.00,1956.25,1924.25,1898.84,1969.71,1968.11,0.98541,-0.014696668
10/08/2014,1926.25,1961.75,1964.00,1918.00,1899.47,1969.40,1967.53,1.01909,0.018910964
10/09/2014,1961.50,1917.25,1968.50,1915.25,1899.65,1967.35,1962.96,0.97732,-0.022945064
10/10/2014,1917.00,1894.25,1931.25,1893.25,1899.59,1964.48,1956.71,0.988,-0.012068886
10/13/2014,1892.00,1866.25,1906.00,1863.75,1899.26,1960.63,1948.49,0.98522,-0.014891912
10/14/2014,1866.25,1877.50,1892.75,1864.75,1899.04,1957.37,1942.04,1.00603,0.006010035
10/15/2014,1878.25,1846.50,1883.25,1813.00,1898.52,1953.02,1933.35,0.98349,-0.016649149
10/16/2014,1846.75,1853.00,1869.75,1815.25,1898.07,1949.10,1926.05,1.00352,0.003513992
10/17/2014,1853.00,1880.25,1891.75,1851.00,1897.89,1946.40,1921.88,1.01471,0.014598799
10/20/2014,1884.00,1903.75,1904.50,1872.25,1897.95,1944.73,1920.23,1.0125,0.012420879
10/21/2014,1903.50,1938.75,1939.75,1885.75,1898.36,1944.49,1921.92,1.01838,0.01821781
10/22/2014,1938.25,1924.50,1943.75,1920.25,1898.62,1943.71,1922.15,0.99265,-0.007377242
10/23/2014,1924.50,1946.25,1956.25,1922.25,1899.09,1943.81,1924.34,1.0113,0.01123825
10/24/2014,1946.00,1960.50,1961.25,1931.75,1899.70,1944.46,1927.63,1.00732,0.007295099
10/27/2014,1960.25,1957.50,1965.75,1944.50,1900.28,1944.98,1930.35,0.99847,-0.001531394
10/28/2014,1957.75,1979.50,1980.75,1956.75,1901.06,1946.33,1934.81,1.01124,0.011176139
10/29/2014,1976.00,1971.25,1985.75,1962.00,1901.76,1947.31,1938.13,0.99583,-0.004176428
10/30/2014,1971.75,1988.25,1994.25,1959.25,1902.62,1948.91,1942.68,1.00862,0.008586996
10/31/2014,1987.75,2009.25,2016.75,1986.75,1903.68,1951.28,1948.73,1.01056,0.010506663
11/03/2014,2011.25,2011.25,2019.25,2007.00,1904.75,1953.63,1954.42,1.001,0.000994901
11/04/2014,2010.50,2006.00,2013.75,1995.25,1905.76,1955.68,1959.11,0.99739,-0.00261373
11/05/2014,2006.25,2018.75,2020.50,2003.75,1906.89,1958.16,1964.53,1.00636,0.006335818
11/06/2014,2018.50,2028.25,2029.25,2010.75,1908.09,1960.91,1970.32,1.00471,0.004694844
11/07/2014,2027.25,2025.75,2033.50,2020.50,1909.26,1963.45,1975.36,0.99877,-0.00123335
11/10/2014,2025.75,2034.25,2035.00,2021.00,1910.51,1966.23,1980.71,1.0042,0.004187198
11/11/2014,2033.75,2036.50,2039.00,2031.00,1911.76,1968.98,1985.79,1.00111,0.001105448
11/12/2014,2036.50,2034.50,2037.25,2026.75,1912.98,1971.55,1990.21,0.99902,-0.00098256
11/13/2014,2034.75,2033.25,2043.75,2026.75,1914.18,1973.97,1994.13,0.99939,-0.00061459
11/14/2014,2033.00,2039.25,2039.75,2032.00,1915.42,1976.53,1998.23,1.00295,0.002946595
11/17/2014,2038.50,2039.25,2040.50,2025.25,1916.66,1978.99,2001.96,1,0
11/18/2014,2039.25,2048.50,2054.00,2035.75,1917.97,1981.72,2006.19,1.00454,0.004525725
11/19/2014,2048.75,2046.50,2050.50,2037.75,1919.25,1984.26,2009.85,0.99902,-0.000976801
11/20/2014,2047.00,2052.25,2052.75,2035.25,1920.57,1986.92,2013.71,1.00281,0.002805735
11/21/2014,2052.25,2061.75,2072.25,2049.75,1921.98,1989.86,2018.08,1.00463,0.004618384
11/24/2014,2062.25,2067.50,2069.00,2060.75,1923.42,1992.90,2022.57,1.00279,0.002785011
11/25/2014,2067.25,2068.25,2073.00,2062.75,1924.86,1995.86,2026.72,1.00036,0.000362691
11/26/2014,2068.25,2073.75,2075.25,2065.25,1926.35,1998.91,2031.00,1.00266,0.002655723
11/28/2014,2074.00,2066.75,2074.75,2063.50,1927.74,2001.57,2034.25,0.99662,-0.003381237
12/01/2014,2063.25,2050.75,2064.00,2048.25,1928.97,2003.50,2035.75,0.99226,-0.007771745
12/02/2014,2051.00,2066.50,2068.00,2050.75,1930.34,2005.97,2038.54,1.00768,0.007650775
12/03/2014,2066.50,2073.00,2076.00,2063.25,1931.76,2008.60,2041.68,1.00315,0.003140478
12/04/2014,2073.00,2071.75,2077.25,2061.25,1933.15,2011.08,2044.41,0.9994,-0.000603173
12/05/2014,2071.75,2076.50,2079.00,2068.50,1934.57,2013.64,2047.33,1.00229,0.002290123
12/08/2014,2075.75,2060.50,2077.50,2053.75,1935.83,2015.48,2048.52,0.99229,-0.007735112
12/09/2014,2060.25,2057.75,2062.25,2033.25,1937.04,2017.14,2049.36,0.99867,-0.001335519
12/10/2014,2057.75,2025.75,2060.00,2023.25,1937.92,2017.47,2047.22,0.98445,-0.015673151
12/11/2014,2026.25,2029.50,2056.50,2023.75,1938.83,2017.95,2045.61,1.00185,0.001849455
12/12/2014,2029.50,1999.50,2032.25,1996.50,1939.44,2017.22,2041.41,0.98522,-0.014892308
12/15/2014,1998.75,1990.50,2019.25,1981.50,1939.95,2016.17,2036.79,0.9955,-0.004511286
12/16/2014,1991.25,1972.75,2018.00,1968.25,1940.27,2014.47,2030.96,0.99108,-0.008957355
12/17/2014,1973.50,2014.00,2017.00,1972.75,1941.01,2014.45,2029.42,1.02091,0.020694286
12/18/2014,2013.75,2066.75,2068.00,2010.75,1942.26,2016.50,2032.82,1.02619,0.025854531
12/19/2014,2066.00,2065.00,2079.75,2061.25,1943.48,2018.41,2035.74,0.99915,-0.000847099
12/22/2014,2065.00,2072.50,2076.00,2064.00,1944.76,2020.53,2039.08,1.00363,0.003625382
12/23/2014,2073.00,2078.50,2084.50,2071.50,1946.09,2022.80,2042.67,1.0029,0.002890872
12/24/2014,2078.75,2078.00,2083.50,2077.00,1947.41,2024.97,2045.88,0.99976,-0.000240587
12/26/2014,2078.75,2085.50,2088.75,2078.50,1948.78,2027.34,2049.48,1.00361,0.003602742
12/29/2014,2086.00,2087.25,2088.75,2076.00,1950.16,2029.69,2052.91,1.00084,0.000838775
12/30/2014,2087.50,2076.00,2088.50,2073.00,1951.41,2031.50,2055.01,0.99461,-0.005404445
12/31/2014,2076.25,2054.00,2082.75,2050.75,1952.43,2032.39,2054.92,0.9894,-0.010653854
01/02/2015,2055.00,2046.25,2067.25,2038.75,1953.36,2032.93,2054.13,0.99623,-0.003780262
01/05/2015,2045.75,2018.00,2048.25,2009.50,1954.01,2032.35,2050.85,0.98619,-0.013901928
01/06/2015,2019.00,1995.25,2023.50,1984.25,1954.42,2030.89,2045.79,0.98873,-0.011337566
01/07/2015,1996.50,2020.25,2023.75,1995.75,1955.07,2030.47,2043.47,1.01253,0.01245191
01/08/2015,2020.50,2054.00,2058.50,2020.25,1956.06,2031.40,2044.43,1.01671,0.016567845
01/09/2015,2053.75,2033.50,2062.00,2031.25,1956.83,2031.48,2043.43,0.99002,-0.010030665
